Direction,District,Garden,Region,Floor,Renovation,Size,Year,Room,Elevator,Hall,Price
14,116,1282,1,16,3,99.0,2006,2,1.0,1.0,480.0
14,116,1282,1,16,3,99.0,2006,2,1.0,1.0,480.0
14,116,1282,1,16,3,99.0,2006,2,1.0,1.0,480.0
14,116,1282,1,16,3,99.0,2006,2,1.0,1.0,480.0
30,82,1920,1,6,3,51.0,1999,1,0.0,1.0,288.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
27,180,2971,1,24,2,33.0,2003,1,1.0,0.0,239.0
4,103,3216,1,18,0,48.0,2004,1,1.0,1.0,335.0
0,82,165,1,15,3,48.0,2010,1,1.0,1.0,350.0
30,219,2451,1,22,3,48.0,2004,1,1.0,1.0,300.0
27,121,3246,1,19,3,62.0,2008,1,1.0,1.0,520.0
30,88,1553,1,18,0,42.0,1993,1,1.0,1.0,320.0
45,88,1553,1,15,0,48.0,1991,1,1.0,1.0,300.0
30,25,3200,1,6,3,39.0,1970,1,0.0,1.0,210.0
27,43,189,1,30,3,63.0,2003,1,1.0,1.0,460.0
50,121,3246,1,22,3,67.0,2007,1,1.0,1.0,610.0
33,177,4281,1,4,2,179.0,2004,3,0.0,1.0,820.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
8,168,808,1,14,3,83.0,2015,2,1.0,1.0,524.0
30,195,3780,1,18,2,71.0,1998,2,1.0,1.0,393.0
6,219,3756,1,15,2,81.0,1998,2,1.0,1.0,420.0
52,195,1880,1,14,3,117.0,2000,3,1.0,1.0,620.0
33,88,1553,1,6,2,68.0,1985,3,0.0,1.0,440.0
33,119,1536,1,14,2,109.0,2012,3,1.0,1.0,500.0
33,219,3755,1,7,2,76.0,1999,2,0.0,1.0,440.0
6,121,3481,1,25,2,140.0,1996,4,1.0,1.0,880.0
8,82,4057,1,14,2,86.0,2005,2,1.0,1.0,390.0
33,195,4058,1,6,2,107.0,1998,3,0.0,2.0,610.0
14,121,3473,1,18,0,88.0,1992,3,1.0,1.0,560.0
33,25,485,1,6,2,53.0,2000,2,0.0,1.0,241.0
33,121,4318,1,7,3,235.0,2015,4,1.0,2.0,2300.0
0,34,536,1,22,2,83.0,2002,2,1.0,1.0,456.0
45,168,366,1,20,3,49.0,2012,1,1.0,0.0,320.0
45,103,1420,1,27,3,73.0,2010,2,1.0,1.0,260.0
20,193,2992,1,14,0,113.0,2007,2,1.0,2.0,650.0
0,168,547,1,4,3,36.0,2000,1,1.0,1.0,150.0
33,82,1919,1,6,2,112.0,2007,3,0.0,2.0,584.0
27,219,5,1,13,3,27.0,2012,1,1.0,1.0,145.0
30,219,5,1,13,0,27.0,2012,1,1.0,1.0,155.0
30,88,1550,1,24,2,50.0,1989,2,1.0,1.0,380.0
33,168,371,1,11,0,134.0,2012,3,1.0,2.0,1020.0
33,195,3779,1,14,3,112.0,1995,2,1.0,2.0,600.0
33,65,177,1,6,2,81.0,2004,2,0.0,1.0,390.0
47,95,2252,1,24,2,115.0,2002,2,1.0,1.0,632.0
30,154,4403,1,21,3,85.0,2009,2,1.0,2.0,430.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
38,45,2588,1,19,2,114.0,1999,3,1.0,1.0,653.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
45,180,2971,1,24,2,66.0,2003,1,1.0,1.0,400.0
45,63,2919,1,6,0,39.0,1992,1,0.0,1.0,255.0
33,193,510,1,6,2,85.0,2005,2,0.0,1.0,510.0
0,63,2919,1,6,2,43.0,1992,1,0.0,1.0,280.0
47,103,2604,1,23,3,99.0,2007,2,1.0,1.0,510.0
6,65,429,1,6,0,96.0,2005,2,0.0,1.0,450.0
33,212,4211,1,6,3,62.0,1994,2,0.0,1.0,350.0
4,95,2568,1,6,2,57.0,1988,2,0.0,1.0,300.0
45,195,4350,1,18,3,56.0,1998,1,1.0,1.0,294.0
33,65,1212,1,6,0,91.0,1999,2,0.0,1.0,435.0
27,43,189,1,30,0,63.0,2003,1,1.0,1.0,480.0
33,154,3403,1,6,2,79.0,1986,2,0.0,1.0,416.0
0,56,2338,1,24,3,91.0,2008,2,1.0,1.0,370.0
20,212,4212,1,14,2,77.0,2004,2,1.0,1.0,382.0
0,164,2153,1,6,2,60.0,1996,1,0.0,1.0,305.0
20,219,1004,1,6,0,96.0,1996,3,0.0,2.0,510.0
55,154,58,1,16,2,56.0,2005,1,1.0,1.0,384.0
30,168,366,1,21,3,36.0,2012,1,1.0,0.0,266.0
52,219,3094,1,10,3,109.0,2004,2,1.0,2.0,750.0
4,56,2340,1,6,2,78.0,1997,2,0.0,1.0,336.0
30,34,4073,1,24,2,50.0,1998,1,1.0,1.0,380.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
20,45,3227,1,6,0,55.0,1985,3,0.0,1.0,320.0
17,121,3480,1,27,3,65.0,1994,2,1.0,1.0,430.0
33,119,4287,1,6,2,109.0,2003,3,0.0,2.0,450.0
33,88,1552,1,6,3,58.0,1990,2,0.0,1.0,355.0
27,154,62,1,27,3,74.0,2008,1,1.0,2.0,480.0
33,219,2770,1,12,2,167.0,2005,4,1.0,2.0,1000.0
33,121,2281,1,30,0,132.0,2003,2,1.0,1.0,950.0
45,43,189,1,28,0,131.0,2003,3,1.0,1.0,950.0
47,43,189,1,28,0,123.0,2003,2,1.0,2.0,886.0
50,43,1941,1,24,3,121.0,2002,2,1.0,2.0,780.0
20,43,1940,1,6,3,78.0,2002,2,0.0,1.0,509.0
4,56,1076,1,6,0,102.0,2001,2,0.0,2.0,410.0
33,56,1076,1,6,0,74.0,2000,2,0.0,1.0,305.0
33,181,3562,1,6,2,75.0,1993,2,0.0,2.0,525.0
33,34,3554,1,6,2,122.0,1999,3,0.0,1.0,850.0
50,43,3889,1,26,3,208.0,2000,4,1.0,1.0,1080.0
30,119,1016,1,16,0,58.0,2010,2,1.0,1.0,315.0
47,43,1832,1,6,2,126.0,2005,4,0.0,1.0,680.0
20,45,3700,1,6,0,44.0,1988,1,0.0,1.0,251.0
33,56,2341,1,6,3,97.0,1999,2,0.0,2.0,420.0
4,180,2917,1,18,2,96.0,2003,2,1.0,1.0,560.0
4,195,4166,1,19,0,64.0,2010,1,1.0,1.0,452.0
33,142,4349,1,6,2,66.0,1990,3,0.0,1.0,369.0
30,88,1552,1,6,2,61.0,1987,2,0.0,1.0,410.0
30,121,3491,1,14,3,63.0,1995,1,1.0,1.0,360.0
33,219,1004,1,6,2,98.0,1995,3,0.0,2.0,535.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
20,219,1257,1,6,2,57.0,1998,2,0.0,1.0,311.0
50,103,390,1,29,2,118.0,2005,3,1.0,1.0,508.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
4,168,2006,1,18,3,136.0,2001,3,1.0,2.0,750.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
8,63,2920,1,6,3,76.0,1990,3,0.0,1.0,532.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,63,1143,1,6,0,54.0,1980,2,0.0,1.0,360.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
33,1,350,1,6,3,77.0,1983,3,0.0,1.0,460.0
37,88,1553,1,18,2,67.0,1990,2,1.0,1.0,430.0
30,182,746,1,6,2,58.0,1990,2,0.0,1.0,326.0
39,142,4349,1,6,0,58.0,1990,3,0.0,0.0,345.0
0,181,71,1,25,0,85.0,2009,2,1.0,1.0,530.0
30,122,82,1,5,0,57.0,1980,2,0.0,1.0,290.0
45,121,26,1,30,2,46.0,2005,1,1.0,1.0,290.0
45,154,60,1,27,0,51.0,2006,1,1.0,0.0,350.0
30,168,366,1,20,3,36.0,2012,1,1.0,0.0,267.0
20,154,59,1,16,2,97.0,2006,2,1.0,1.0,600.0
20,154,59,1,16,3,100.0,2006,2,1.0,1.0,630.0
6,34,3555,1,21,2,109.0,2002,2,1.0,1.0,688.0
33,17,2983,1,11,3,132.0,2006,3,1.0,1.0,530.0
22,180,2019,1,16,3,118.0,2006,2,1.0,1.0,850.0
0,43,3371,1,6,0,45.0,1996,1,0.0,1.0,258.0
33,168,2008,1,7,3,184.0,1997,3,0.0,2.0,990.0
33,19,398,1,12,2,77.0,2001,2,1.0,1.0,453.0
4,180,2019,1,16,3,65.0,2006,2,1.0,1.0,498.0
30,88,1553,1,6,3,48.0,1984,2,0.0,1.0,325.0
45,34,3966,1,6,2,46.0,1998,1,0.0,1.0,268.0
33,121,3484,1,14,2,90.0,1980,3,1.0,1.0,486.0
20,212,1852,1,8,2,60.0,2015,1,1.0,1.0,265.0
30,212,1852,1,28,2,55.0,2015,1,1.0,1.0,265.0
0,168,1690,1,31,3,67.0,2000,2,1.0,1.0,319.0
33,154,59,1,16,3,136.0,2006,3,1.0,1.0,931.0
45,95,4248,1,21,2,87.0,2006,2,1.0,1.0,480.0
33,56,2343,1,22,1,119.0,2003,3,1.0,1.0,460.0
30,43,1936,1,6,3,64.0,2002,1,0.0,1.0,380.0
0,103,1420,1,27,3,96.0,2010,1,1.0,1.0,280.0
33,142,4349,1,6,3,62.0,1990,2,0.0,1.0,320.0
33,177,4281,1,4,0,137.0,2006,4,0.0,2.0,931.0
33,154,3941,1,6,3,123.0,2001,3,0.0,1.0,679.0
50,34,3554,1,18,3,141.0,1998,3,1.0,1.0,860.0
6,25,485,1,6,3,71.0,1990,3,0.0,1.0,300.0
0,180,2974,1,24,3,115.0,2002,3,1.0,1.0,700.0
33,177,4080,1,7,2,149.0,2002,3,0.0,3.0,500.0
33,119,3373,1,6,0,113.0,2005,3,0.0,1.0,698.0
33,177,4281,1,7,3,168.0,2004,3,1.0,2.0,830.0
33,212,4032,1,18,3,94.0,2005,2,1.0,1.0,530.0
50,43,1941,1,24,0,129.0,2002,2,1.0,2.0,680.0
33,154,4225,1,6,3,150.0,2011,3,1.0,1.0,1400.0
6,131,1099,1,27,2,144.0,1999,2,1.0,1.0,670.0
50,39,2587,1,22,2,91.0,2001,2,1.0,1.0,470.0
27,197,1957,1,22,3,52.0,2005,1,1.0,1.0,285.0
6,195,2461,1,18,2,82.0,1999,2,1.0,1.0,460.0
33,192,478,1,6,2,63.0,1999,2,0.0,1.0,270.0
0,181,1452,1,9,3,61.0,2006,1,1.0,1.0,405.0
0,168,1690,1,31,2,59.0,2000,1,1.0,1.0,285.0
6,121,2269,1,28,2,146.0,2004,2,1.0,1.0,760.0
50,154,129,1,22,2,41.0,2006,1,1.0,1.0,230.0
30,39,3809,1,6,3,40.0,1988,1,0.0,1.0,240.0
33,131,4345,1,6,2,63.0,1989,2,0.0,1.0,335.0
6,181,4414,1,30,2,204.0,2000,4,1.0,1.0,1170.0
52,219,1004,1,18,2,89.0,2002,2,1.0,1.0,500.0
33,116,2127,1,15,3,116.0,2009,2,1.0,1.0,735.0
27,154,62,1,18,3,59.0,2008,1,1.0,1.0,400.0
33,168,371,1,11,3,134.0,2012,3,1.0,2.0,1070.0
33,17,1010,1,6,3,85.0,2003,2,0.0,2.0,330.0
4,212,945,1,27,3,97.0,2007,2,1.0,1.0,500.0
33,219,2325,1,18,3,132.0,2007,3,1.0,1.0,870.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
20,219,4353,1,6,0,51.0,1992,2,0.0,1.0,300.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
45,103,1419,1,27,3,80.0,2010,1,1.0,1.0,384.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
4,154,4402,1,21,3,95.0,2006,2,1.0,2.0,550.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,88,1550,1,6,3,57.0,1984,2,0.0,1.0,370.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,177,4080,1,7,0,67.0,1999,2,0.0,1.0,339.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
33,63,2922,1,6,3,68.0,1990,3,0.0,1.0,439.0
30,63,1144,1,5,0,53.0,1970,2,0.0,1.0,388.0
33,212,1852,1,28,0,73.0,2015,2,1.0,1.0,345.0
30,212,1852,1,34,2,72.0,2015,2,1.0,1.0,338.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
30,177,4080,1,15,0,57.0,2002,1,1.0,0.0,288.5
39,65,1213,1,6,2,77.0,1996,3,0.0,1.0,370.0
33,119,3373,1,6,2,81.0,2006,2,0.0,1.0,485.0
33,63,3165,1,6,3,54.0,1989,2,0.0,1.0,373.0
6,195,1433,1,6,3,103.0,2001,3,0.0,1.0,575.0
33,212,1071,1,19,3,112.0,2004,2,1.0,2.0,620.0
33,193,3733,1,5,0,67.0,1988,2,0.0,1.0,390.0
6,45,2109,1,18,2,83.0,1999,2,1.0,1.0,458.0
33,212,4210,1,28,2,68.0,2010,2,1.0,1.0,280.0
33,154,59,1,16,3,124.0,2006,3,1.0,1.0,848.0
33,212,1364,1,6,2,57.0,1996,2,0.0,1.0,303.0
33,219,2348,1,6,2,76.0,2000,2,0.0,2.0,455.0
47,197,1953,1,22,3,82.0,2003,2,1.0,1.0,505.0
33,1,832,1,5,0,51.0,1989,2,0.0,1.0,320.0
20,164,4245,1,6,2,61.0,1986,2,0.0,1.0,290.0
30,154,128,1,29,2,116.0,2005,3,1.0,1.0,630.0
45,45,2588,1,19,3,101.0,2000,2,1.0,1.0,530.0
27,95,3486,1,16,3,54.0,2005,1,1.0,0.0,300.0
47,219,2999,1,21,3,98.0,2005,2,1.0,1.0,550.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
27,212,4110,1,28,0,55.0,2005,1,1.0,1.0,286.0
33,219,1906,1,14,2,95.0,1998,3,1.0,1.0,477.0
30,88,3229,1,14,0,72.0,2001,2,1.0,1.0,280.0
33,168,2023,1,7,0,146.0,1995,3,0.0,2.0,680.0
6,63,2922,1,18,0,65.0,1993,1,1.0,1.0,300.0
33,63,2920,1,6,0,63.0,1990,2,0.0,1.0,445.0
33,177,4080,1,7,3,103.0,1999,3,0.0,2.0,495.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
47,219,2326,1,18,2,73.0,2006,2,1.0,1.0,485.0
30,154,128,1,29,2,118.0,2005,3,1.0,1.0,660.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
6,142,2746,1,12,2,85.0,1990,2,1.0,1.0,425.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
20,65,1053,1,5,2,60.0,1996,2,0.0,1.0,275.0
33,154,4225,1,20,2,87.0,2011,2,1.0,1.0,633.0
47,181,71,1,25,3,104.0,2009,3,1.0,1.0,620.0
47,164,1017,1,6,2,57.0,1992,2,0.0,1.0,255.0
33,177,4080,1,14,2,120.0,2005,3,1.0,1.0,550.0
30,34,2664,1,25,3,72.0,2009,1,1.0,1.0,498.0
33,219,1719,1,6,2,69.0,2000,2,0.0,1.0,438.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
30,103,345,1,17,0,61.0,2011,1,1.0,0.0,410.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
33,65,1214,1,6,2,113.0,1997,2,0.0,2.0,550.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
30,45,2588,1,22,0,88.0,2004,2,1.0,1.0,490.0
